id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,
683,Room on the Broom,Julia Donaldson,4.9,29363,"[""Children's Books"", 'Science Fiction & Fantasy']",803726570,803726570,"https://images-na.ssl-images-amazon.com/images/I/51cp1wZd7WL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0803726570,,
684,The Gruffalo (Picture Books),Julia Donaldson,4.9,20576,"[""Children's Books"", 'Animals']",803731094,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51inFTeRHCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0803731094,,
685,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language,Joy Allen,4.6,10521,"[""Children's Books"", 'Growing Up & Facts of Life']",803731930,803731930,"https://images-na.ssl-images-amazon.com/images/I/51pl5v2EtaL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0803731930,,
686,Dragons Love Tacos,Adam RubinDaniel Salmieri,4.7,12520,"[""Children's Books"", 'Fairy Tales, Folk Tales & Myths']",803736800,803736800,"https://images-na.ssl-images-amazon.com/images/I/61NcGpkaWXL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0803736800,,
687,Room on the Broom,Julia Donaldson,4.9,29363,"[""Children's Books"", 'Growing Up & Facts of Life']",803738412,333903374,"https://images-na.ssl-images-amazon.com/images/I/51Zm3fBs0PL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0803738412,,
688,The Book with No Pictures,B. J. Novak,4.8,14339,"[""Children's Books"", 'Growing Up & Facts of Life']",803741715,141361794,"https://images-na.ssl-images-amazon.com/images/I/41cEJADpneL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0803741715,,
689,The Martian: A Novel,Andy Weir,4.7,46388,"['Literature & Fiction', 'Action & Adventure']",804139024,804139024,"https://images-na.ssl-images-amazon.com/images/I/41vw+RmEi4L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0804139024,,
690,"Zero to One: Notes on Startups, or How to Build the Future",Peter ThielBlake Masters,4.6,10690,"['Business & Money', 'Finance']",804139296,80413929,"https://images-na.ssl-images-amazon.com/images/I/4137OkbPQ4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0804139296,,
691,The Book Thief,Markus Zusak,4.7,31084,"['Teen & Young Adult', 'Literature & Fiction']",804168431,804168431,"https://images-na.ssl-images-amazon.com/images/I/51VHyyfg6jL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0804168431,,
692,Station Eleven,Emily St. John Mandel,4.3,13332,"['Science Fiction & Fantasy', 'Science Fiction']",804172447,804172447,"https://images-na.ssl-images-amazon.com/images/I/51VY9i6ckiL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0804172447,,
693,A Little Life,Hanya Yanagihara,4.5,14100,"['Literature & Fiction', 'Genre Fiction']",804172706,804172706,"https://images-na.ssl-images-amazon.com/images/I/518ewPPStwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0804172706,,
694,The Body: A Guide for Occupants,Bill Bryson,4.7,11610,"['Humor & Entertainment', 'Humor']",804172722,804172722,"https://images-na.ssl-images-amazon.com/images/I/41oYABIZsJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0804172722,,
695,Shuggie Bain: A Novel,Douglas Stuart,4.4,25878,"['Literature & Fiction', 'Genre Fiction']",802148506,802148506,"https://images-na.ssl-images-amazon.com/images/I/41zOynmVSgL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0802148506,,
696,Modern Comfort Food: A Barefoot Contessa Cookbook,Ina Garten,4.8,15380,"['Cookbooks, Food & Wine', 'Cooking Methods']",804187061,804187061,"https://images-na.ssl-images-amazon.com/images/I/51N2z-uibpL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0804187061,,
697,On Tyranny: Twenty Lessons from the Twentieth Century,Timothy Snyder,4.7,17980,"['Politics & Social Sciences', 'Politics & Government']",804190119,804190119,"https://images-na.ssl-images-amazon.com/images/I/31EWL7e8kKS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0804190119,,
698,Man's Search for Meaning,Viktor E. Frankl,4.7,38021,"['History', 'World']",807000000,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41VKDyqd6RL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0807000000,,
699,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,4.8,58827,"['Self-Help', 'Relationships']",080241270X,080241270X,"https://images-na.ssl-images-amazon.com/images/I/41WJkoSnqEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/080241270X,,
700,Man's Search for Meaning,Viktor E. Frankl,4.7,38021,"['History', 'World']",807014273,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41nLuZrSbNL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0807014273,,
701,Man's Search for Meaning (OLD EDITION/OUT OF PRINT),Viktor E. Frankl,4.7,38021,"['History', 'World']",080701429X,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41zdZsS8kZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/080701429X,,
702,White Fragility: Why It's So Hard for White People to Talk About Racism,"by Dr. Robin DiAngelo (Author), Michael Eric Dyson (Foreword)",4.5,37817,"['History', 'Americas']",807047414,807047414,"https://images-na.ssl-images-amazon.com/images/I/51O1xkNu14L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0807047414,,
703,"Man's Search for Meaning, Gift Edition",Viktor E. Frankl,4.7,38021,"['History', 'World']",807060100,807060100,"https://images-na.ssl-images-amazon.com/images/I/51k5mrtvqQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0807060100,,
704,Hatchet,Gary Paulsen,4.7,16012,"[""Children's Books"", 'Growing Up & Facts of Life']",807204773,807204773,"https://images-na.ssl-images-amazon.com/images/I/61JBp4V++PL._SX258_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0807204773,,
705,Harry Potter and the Order of the Phoenix (Book 5),J.K. Rowling,4.9,31310,"[""Children's Books"", 'Growing Up & Facts of Life']",807220299,807220299,"https://images-na.ssl-images-amazon.com/images/I/51mIn6jlDHL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0807220299,,
706,Harry Potter and the Prisoner of Azkaban (Book 3),J.K. Rowling,4.9,33749,"[""Children's Books"", 'Growing Up & Facts of Life']",807282324,807282324,"https://images-na.ssl-images-amazon.com/images/I/61S4FlFumEL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0807282324,,
707,Harry Potter and the Goblet of Fire (Book 4),J.K. Rowling,4.9,31267,"[""Children's Books"", 'Growing Up & Facts of Life']",807282596,807282596,"https://images-na.ssl-images-amazon.com/images/I/51rwzf9iytL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0807282596,,
708,I Know Why the Caged Bird Sings,Maya Angelou,4.8,16235,"['Literature & Fiction', 'History & Criticism']",812980026,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51g6BwZ+evL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0812980026,,
709,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,4.6,18143,"['Health, Fitness & Dieting', 'Psychology & Counseling']",081298160X,081298160X,"https://images-na.ssl-images-amazon.com/images/I/517FwF49v+L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/081298160X,,
710,The Unlikely Pilgrimage of Harold Fry: A Novel,Rachel Joyce,4.4,11120,"['Literature & Fiction', 'Genre Fiction']",812983459,812983459,"https://images-na.ssl-images-amazon.com/images/I/51mKXCXvIpL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0812983459,,
711,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,4.8,20515,"['History', 'Americas']",081298496X,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51WVs8WMcjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/081298496X,,
712,When Breath Becomes Air,Paul KalanithiAbraham Verghese,4.7,22457,"['Medical Books', 'Medicine']",081298840X,081298840X,"https://images-na.ssl-images-amazon.com/images/I/41csVfG7xxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/081298840X,,
713,Between the World and Me,Ta-Nehisi Coates,4.7,18421,"['Politics & Social Sciences', 'Sociology']",812993543,812993543,"https://images-na.ssl-images-amazon.com/images/I/512vSNlZq7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0812993543,,
714,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,4.8,20515,"['History', 'Americas']",812994523,812994523,"https://images-na.ssl-images-amazon.com/images/I/51ipxy8fxlL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0812994523,,
715,Inner Engineering: A Yogi's Guide to Joy,Sadhguru,4.7,11245,"['Health, Fitness & Dieting', 'Alternative Medicine']",812997794,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51H8icODg5L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0812997794,,
716,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Todd BurpoLynn Vincent,4.7,16897,"['Self-Help', 'Relationships']",849946158,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/41njy96u+LL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0849946158,,
717,"The Psychology of Money: Timeless lessons on wealth, greed, and happiness",Morgan Housel,4.7,11867,"['Business & Money', 'Investing']",857197681,857197681,"https://images-na.ssl-images-amazon.com/images/I/41y1sBiezmL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0857197681,,
718,"The Psychology of Money - hardback: Timeless lessons on wealth, greed, and happiness",Morgan Housel,4.7,11867,"['Business & Money', 'Economics']",857199099,857199099,"https://images-na.ssl-images-amazon.com/images/I/41pjxTrqreL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0857199099,,
719,"Goodnight, Goodnight Construction Site (Hardcover Books for Toddlers, Preschool Books for Kids)",Sherri Duskey RinkerTom Lichtenheld,4.9,16563,"[""Children's Books"", 'Growing Up & Facts of Life']",811877825,811877825,"https://images-na.ssl-images-amazon.com/images/I/61c7hni0MdL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0811877825,,
720,"Press Here (Interactive Book for Toddlers and Kids, Interactive Baby Book) (Press Here by Herve Tullet)",Herve Tullet,4.8,11958,"[""Children's Books"", 'Early Learning']",811879542,811879542,"https://images-na.ssl-images-amazon.com/images/I/31-zrzO6dwL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0811879542,,
721,The Autobiography of Malcolm X,Alex Haley,4.8,13577,"['Politics & Social Sciences', 'Politics & Government']",812419537,812419537,"https://images-na.ssl-images-amazon.com/images/I/51CJyk0+cBL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0812419537,,
722,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,4.7,12579,"['Self-Help', 'Relationships']",894864025,894864025,"https://images-na.ssl-images-amazon.com/images/I/41VErOJr-KL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0894864025,,
723,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,4.8,56687,"[""Children's Books"", 'Growing Up & Facts of Life']",887431453,887431453,"https://images-na.ssl-images-amazon.com/images/I/51sYEauuTDL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0887431453,,
724,"School Zone - Big Kindergarten Workbook - 320 Pages, Ages 5 to 6, Early Reading and Writing, Numbers 0-20, Basic Math, Matching, Story Order, and More (School Zone Big Workbook Series)",School Zone,4.8,12554,"[""Children's Books"", 'Growing Up & Facts of Life']",887431461,887431461,"https://images-na.ssl-images-amazon.com/images/I/51iLT4GFjbL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0887431461,,
725,"School Zone - Big First Grade Workbook - 320 Pages, Ages 6 to 7, 1st Grade, Beginning Reading, Phonics, Spelling, Basic Math, Word Problems, Time, Money, and More (School Zone Big Workbook Series)",School Zone,4.8,13402,"[""Children's Books"", 'Growing Up & Facts of Life']",088743147X,088743147X,"https://images-na.ssl-images-amazon.com/images/I/51MhYSR3fJL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/088743147X,,
726,"School Zone - Go Fish Alphabet Game Cards - Ages 4 and Up, Preschool to First Grade, Uppercase and Lowercase Letters, ABCs, Word-Picture Recognition, Animals, Card Game, Matching, and More",School Zone,4.7,10216,"[""Children's Books"", 'Animals']",887432719,887432719,"https://images-na.ssl-images-amazon.com/images/I/51x72uh1AtL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0887432719,,
727,The Invisible String,Patrice Karst,4.8,14226,"[""Children's Books"", 'Growing Up & Facts of Life']",875167349,875167349,"https://images-na.ssl-images-amazon.com/images/I/51OdkvPNE7L._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0875167349,,
728,"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5",American Psychiatric Association,4.7,10487,"['New, Used & Rental Textbooks', 'Medicine & Health Sciences']",890425558,890425558,,https://www.amazon.com/dp/0890425558,,
729,Love You Forever,Sheila McGraw,4.9,43247,"[""Children's Books"", 'Classics']",920668364,920668364,"https://images-na.ssl-images-amazon.com/images/I/61hTez002tL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0920668364,,
730,Love You Forever,Sheila McGraw,4.9,43247,"[""Children's Books"", 'Classics']",920668372,920668372,"https://images-na.ssl-images-amazon.com/images/I/61k5YUaOrZL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0920668372,,
731,The Secret Lake: A children's mystery adventure,Karen Inglis,4.7,11923,"[""Children's Books"", 'Growing Up & Facts of Life']",956932304,956932304,"https://images-na.ssl-images-amazon.com/images/I/41iAHN+2q9L._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0956932304,,
732,The Rider Tarot Deck,Arthur Edward Waite,4.8,18739,"['Religion & Spirituality', 'New Age & Spirituality']",091386613X,091386613X,"https://images-na.ssl-images-amazon.com/images/I/511qKhEiQDS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/091386613X,,
733,"School Zone - Alphabet Flash Cards - Ages 3 and Up, Preschool, Letter-Picture Recognition, Word-Picture Recognition, Alphabet, and More",School Zone,4.8,16791,"[""Children's Books"", 'Early Learning']",938256866,938256866,"https://images-na.ssl-images-amazon.com/images/I/41tpb+4VMSL._SY344_BO1,204,203,200_.jpg",https://www.amazon.com/dp/0938256866,,
734,"School Zone - Sight Words Flash Cards - Ages 5 and Up, Kindergarten to 1st Grade, Phonics, Beginning Reading, Sight Reading, Early-Reading Words, and More",School Zone,4.8,14501,"['Education & Teaching', 'Schools & Teaching']",938256874,938256874,"https://images-na.ssl-images-amazon.com/images/I/51da7mlT9DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0938256874,,
735,"School Zone - Multiplication 0-12 Flash Cards - Ages 8+, 3rd Grade, 4th Grade, Elementary Math, Multiplication Facts, Common Core, and More",School Zone,4.7,22915,"[""Children's Books"", 'Education & Reference']",938256939,938256939,"https://images-na.ssl-images-amazon.com/images/I/41B2HauVlHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0938256939,,
736,The Shack: Where Tragedy Confronts Eternity,William P. Young,4.7,22171,"['Christian Books & Bibles', 'Literature & Fiction']",964729237,964729237,"https://images-na.ssl-images-amazon.com/images/I/518nBzyV7hL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0964729237,,
737,The Shack,William P. Young,4.7,22171,"['Christian Books & Bibles', 'Literature & Fiction']",964729245,964729245,"https://images-na.ssl-images-amazon.com/images/I/51Pu4rLdInL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0964729245,,
738,The Shack,by Wm. Paul Young (Author),4.7,22171,"['Christian Books & Bibles', 'Literature & Fiction']",964729288,964729288,"https://images-na.ssl-images-amazon.com/images/I/51SL41ehaHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0964729288,,
739,"A Touch of Darkness (Hades X Persephone, 1)",Scarlett St. Clair,4.5,10700,"['Science Fiction & Fantasy', 'Fantasy']",991132394,991132394,"https://images-na.ssl-images-amazon.com/images/I/51uY1xakAuL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0991132394,,
740,The Restaurant,Pamela M. Kelley,4.1,14791,"['Literature & Fiction', 'Genre Fiction']",991243560,991243560,"https://images-na.ssl-images-amazon.com/images/I/5107BfylIfL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0991243560,,
741,Her,Pierre Alex Jeanty,4.7,21038,"['Literature & Fiction', 'Poetry']",997426586,997426586,"https://images-na.ssl-images-amazon.com/images/I/31AmuhkHJML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/0997426586,,
742,The Moonlight Child,Karen McQuestion,4.4,16547,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",098641641X,098641641X,"https://images-na.ssl-images-amazon.com/images/I/41s8U3zeOOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/098641641X,,
743,Diary of a Minecraft Zombie Book 1: A Scare of A Dare,Zack Zombie,4.7,10062,"[""Children's Books"", 'Activities, Crafts & Games']",986444138,9780000000000,"https://images-na.ssl-images-amazon.com/images/I/51XLehzWDjL._SY291_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0986444138,,
744,"My Best Toddler Coloring Book - Fun with Numbers, Letters, Shapes, Colors, Animals: Big Activity Workbook for Toddlers & Kids",Happy Toddlerz,4.8,10863,"[""Children's Books"", 'Activities, Crafts & Games']",1075307945,1075307945,"https://images-na.ssl-images-amazon.com/images/I/512XTTtgxkL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1075307945,,
745,Stoner Coloring Book for Adults: The Stoner's Psychedelic Coloring Book,Edwina Mc Namee,4.7,13505,"['Comics & Graphic Novels', 'Graphic Novels']",1075388651,1075388651,"https://images-na.ssl-images-amazon.com/images/I/61Dq8Q1TtSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1075388651,,
746,How to Draw Cool Stuff: A Drawing Guide for Teachers and Students,Catherine V Holmes,4.7,13860,"['Arts & Photography', 'Graphic Design']",999275801,999275801,"https://images-na.ssl-images-amazon.com/images/I/51rwDxzB6CL._SX218_BO1,204,203,200_QL40_ML2_.jpg",https://www.amazon.com/dp/0999275801,,
747,"100 Amazing Patterns: An Adult Coloring Book with Fun, Easy, and Relaxing Coloring Pages",Jade Summer,4.6,13337,"['Arts & Photography', 'Graphic Design']",1079520015,1079520015,"https://images-na.ssl-images-amazon.com/images/I/51igWO8bzrL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/1079520015,,
